lon;lat;district;neighborhood;avg_price
2.17164173621;41.380844104;ciutat vella;el raval;2.0
2.1763499;41.37956;ciutat vella;el barri gòtic;2.0
2.1764;41.38242;ciutat vella;el barri gòtic;2.0
2.17193760012;41.3824308656;ciutat vella;el raval;1.0
2.17317;41.37811;ciutat vella;el raval;1.0
2.1741027392;41.3825234668;ciutat vella;el barri gòtic;1.0
2.1700311;41.3777303;ciutat vella;el raval;2.0
2.17566;41.38145;ciutat vella;el barri gòtic;2.0
2.17709;41.3802917;ciutat vella;el barri gòtic;2.0
2.17634;41.38136;ciutat vella;el barri gòtic;2.0
2.1767933;41.3822835;ciutat vella;el barri gòtic;1.0
2.17558;41.3802109;ciutat vella;el barri gòtic;2.0
2.17602;41.38157;ciutat vella;el barri gòtic;2.0
2.17681;41.3819299;ciutat vella;el barri gòtic;2.0
2.17714;41.38099;ciutat vella;el barri gòtic;2.0
2.17426;41.38045;ciutat vella;el barri gòtic;1.0
2.1778;41.38237;ciutat vella;el barri gòtic;3.0
2.1780449;41.380745;ciutat vella;el barri gòtic;2.0
2.17659;41.37979;ciutat vella;el barri gòtic;1.0
2.17756;41.38004;ciutat vella;el barri gòtic;1.0
2.17561;41.38075;ciutat vella;el barri gòtic;2.0
2.17736;41.37958;ciutat vella;el barri gòtic;4.0
2.17653;41.37981;ciutat vella;el barri gòtic;2.0
2.17446;41.38156;ciutat vella;el barri gòtic;2.0
2.1728799;41.381321;ciutat vella;el raval;2.0
2.17661;41.3823204;ciutat vella;el barri gòtic;2.0
2.17488;41.37974;ciutat vella;el barri gòtic;1.0
2.1763301;41.3819809;ciutat vella;el barri gòtic;3.0
2.1721307;41.3821905;ciutat vella;el raval;2.0
2.1766196;41.3798887;ciutat vella;el barri gòtic;1.0
2.17666525394;41.3814984266;ciutat vella;el barri gòtic;3.0
2.17488;41.38002;ciutat vella;el barri gòtic;3.0
2.17355;41.3811037;ciutat vella;el barri gòtic;1.0
2.17231035233;41.3820953369;ciutat vella;el raval;2.0
2.1728401;41.3810997;ciutat vella;el raval;1.0
2.17476;41.3818399;ciutat vella;el barri gòtic;3.0
2.1775165;41.3804353;ciutat vella;el barri gòtic;1.0
2.17526;41.38125;ciutat vella;el barri gòtic;3.0
2.17212259769;41.382300917;ciutat vella;el raval;1.0
2.17528404;41.3810202;ciutat vella;el barri gòtic;1.0
2.17233;41.38099;ciutat vella;el raval;3.0
2.1764768;41.3822523;ciutat vella;el barri gòtic;2.0
2.17305567328;41.3818184012;ciutat vella;el barri gòtic;2.0
2.17255273094;41.3803827189;ciutat vella;el raval;2.0
2.17584;41.38171;ciutat vella;el barri gòtic;2.0
2.1724401;41.3818207;ciutat vella;el raval;2.0
2.17359590878;41.3784816242;ciutat vella;el raval;2.0
2.17344;41.38179;ciutat vella;el barri gòtic;2.0
2.1723299;41.3816795;ciutat vella;el raval;3.0
2.1778062;41.38050377;ciutat vella;el barri gòtic;1.0
2.17466;41.3806496;ciutat vella;el barri gòtic;2.0
2.1736701;41.3780289;ciutat vella;el raval;2.0
2.17462;41.38267;ciutat vella;el barri gòtic;3.0
2.17719297253;41.3818807038;ciutat vella;el barri gòtic;1.0
2.1773554;41.3808265;ciutat vella;el barri gòtic;2.0
2.17443;41.38187;ciutat vella;el barri gòtic;3.0
2.17396;41.38145;ciutat vella;el barri gòtic;2.0
2.17592;41.37864;ciutat vella;el barri gòtic;3.0
2.17279;41.38143;ciutat vella;el raval;2.0
2.17648768425;41.3797454834;ciutat vella;el barri gòtic;1.0
2.17408;41.38148;ciutat vella;el barri gòtic;3.0
2.177;41.38101;ciutat vella;el barri gòtic;2.0
2.17589;41.3817499;ciutat vella;el barri gòtic;2.0
2.16923546791;41.379776001;ciutat vella;el raval;2.0
2.17602;41.38185;ciutat vella;el barri gòtic;2.0
2.1761401;41.3794098;ciutat vella;el barri gòtic;3.0
2.175249;41.380502;ciutat vella;el barri gòtic;2.0
2.17548;41.3818684;ciutat vella;el barri gòtic;2.0
2.17571;41.37783;ciutat vella;el raval;2.0
2.17429;41.38194;ciutat vella;el barri gòtic;3.0
2.1749519209;41.3809579994;ciutat vella;el barri gòtic;2.0
2.17472;41.38159;ciutat vella;el barri gòtic;2.0
2.17493648467;41.379246678;ciutat vella;el barri gòtic;2.0
2.1739299;41.3813896;ciutat vella;el barri gòtic;2.0
2.175510278;41.3814084496;ciutat vella;el barri gòtic;2.0
2.17389;41.3788;ciutat vella;el raval;1.0
2.17535859693;41.3797474351;ciutat vella;el barri gòtic;3.0
2.17517;41.37979;ciutat vella;el barri gòtic;3.0
2.17643;41.38123;ciutat vella;el barri gòtic;2.0
2.17353;41.38247;ciutat vella;el barri gòtic;2.0
2.17376;41.3798;ciutat vella;el raval;2.0
2.17783587695;41.3804289317;ciutat vella;el barri gòtic;2.0
2.17347;41.37839;ciutat vella;el raval;1.0
2.17496;41.38088;ciutat vella;el barri gòtic;2.0
2.17628;41.37956;ciutat vella;el barri gòtic;2.0
2.17454;41.3805504;ciutat vella;el barri gòtic;2.0
2.17435787;41.38008165;ciutat vella;el barri gòtic;2.0
2.17317;41.38261;ciutat vella;el barri gòtic;3.0
2.17802;41.3778099;ciutat vella;el barri gòtic;4.0
2.17747;41.3812;ciutat vella;el barri gòtic;2.0
2.17459665767;41.3799801006;ciutat vella;el barri gòtic;1.0
2.17706;41.38098;ciutat vella;el barri gòtic;3.0
2.17483;41.38089;ciutat vella;el barri gòtic;3.0
2.17432868;41.38126764;ciutat vella;el barri gòtic;2.0
2.17650804711;41.3797739532;ciutat vella;el barri gòtic;1.0
2.17166628689;41.3787630929;ciutat vella;el raval;2.0
2.17297;41.38233;ciutat vella;el barri gòtic;2.0
2.17557668686;41.3825111389;ciutat vella;el barri gòtic;2.0
2.1763101;41.3802681;ciutat vella;el barri gòtic;2.0
2.17246;41.38234;ciutat vella;el barri gòtic;2.0
2.1731475;41.3777615;ciutat vella;el raval;2.0
2.1734164;41.3815741;ciutat vella;el barri gòtic;1.0
2.17503549867;41.3799300108;ciutat vella;el barri gòtic;2.0
2.17532;41.38096;ciutat vella;el barri gòtic;2.0
2.17525;41.38112;ciutat vella;el barri gòtic;2.0
2.1728139;41.3813051;ciutat vella;el raval;2.0
2.1761;41.38192;ciutat vella;el barri gòtic;3.0
2.17406;41.38257;ciutat vella;el barri gòtic;2.0
2.17285;41.38121;ciutat vella;el raval;2.0
2.1742101;41.3797913;ciutat vella;el raval;2.0
2.17865;41.37939;ciutat vella;el barri gòtic;1.0
2.18080706604;41.3801760584;ciutat vella;el barri gòtic;3.0
2.1806199;41.38047;ciutat vella;el barri gòtic;1.0
2.1787791;41.3816072;ciutat vella;el barri gòtic;2.0
2.18105971813;41.3809897584;ciutat vella;el barri gòtic;1.0
2.181175;41.3812449;ciutat vella;el barri gòtic;1.0
2.18149386079;41.3825962017;ciutat vella;sant pere, santa caterina i la ribera;2.0
2.1803167;41.381475;ciutat vella;el barri gòtic;2.0
2.1797021;41.3811419;ciutat vella;el barri gòtic;2.0
2.1809599;41.3803;ciutat vella;el barri gòtic;2.0
2.18016654;41.37991704;ciutat vella;el barri gòtic;2.0
2.1802603;41.3806989;ciutat vella;el barri gòtic;2.0
2.18023;41.38136;ciutat vella;el barri gòtic;1.0
2.17852004151;41.3821695366;ciutat vella;el barri gòtic;3.0
2.17875;41.38169;ciutat vella;el barri gòtic;2.0
2.1819676;41.3820815;ciutat vella;sant pere, santa caterina i la ribera;2.0
2.17943;41.3820801;ciutat vella;el barri gòtic;2.0
2.178753;41.3822908;ciutat vella;el barri gòtic;2.0
2.17990730032;41.3806845634;ciutat vella;el barri gòtic;2.0
2.18051;41.38123;ciutat vella;el barri gòtic;1.0
2.1801335;41.3817728;ciutat vella;el barri gòtic;3.0
2.17919612657;41.3792032266;ciutat vella;el barri gòtic;1.0
2.17964969128;41.3801079978;ciutat vella;el barri gòtic;1.0
2.17869;41.3786;ciutat vella;el barri gòtic;2.0
2.17889;41.38198;ciutat vella;el barri gòtic;3.0
2.18035296;41.38154715;ciutat vella;el barri gòtic;1.0
2.1787996;41.3818951;ciutat vella;el barri gòtic;2.0
2.18061;41.38052;ciutat vella;el barri gòtic;1.0
2.1803499;41.38092;ciutat vella;el barri gòtic;1.0
2.1797325;41.381544;ciutat vella;el barri gòtic;2.0
2.17991;41.38094;ciutat vella;el barri gòtic;2.0
2.18039185;41.38018794;ciutat vella;el barri gòtic;2.0
2.17862995015;41.3816458973;ciutat vella;el barri gòtic;2.0
2.17991;41.3821;ciutat vella;el barri gòtic;2.0
2.17844;41.38215;ciutat vella;el barri gòtic;2.0
2.1796948;41.3815477;ciutat vella;el barri gòtic;2.0
2.181218;41.3807042;ciutat vella;el barri gòtic;3.0
2.18010214522;41.3807731562;ciutat vella;el barri gòtic;2.0
2.1791998;41.3806664;ciutat vella;el barri gòtic;1.0
2.17817903;41.38082027;ciutat vella;el barri gòtic;1.0
2.1800084;41.3810907;ciutat vella;el barri gòtic;2.0
2.17923;41.3808899;ciutat vella;el barri gòtic;2.0
2.18386698514;41.3818199271;ciutat vella;sant pere, santa caterina i la ribera;3.0
2.17934209853;41.3803150498;ciutat vella;el barri gòtic;2.0
2.18049;41.3825;ciutat vella;el barri gòtic;2.0
2.17882;41.38037;ciutat vella;el barri gòtic;1.0
2.18006;41.38046;ciutat vella;el barri gòtic;2.0
2.18313901164;41.381381148;ciutat vella;sant pere, santa caterina i la ribera;3.0
2.17901211007;41.3799776723;ciutat vella;el barri gòtic;2.0
2.18129;41.38077;ciutat vella;el barri gòtic;2.0
2.1809599;41.3812799;ciutat vella;el barri gòtic;1.0
2.1836904;41.3814249;ciutat vella;sant pere, santa caterina i la ribera;2.0
2.18114507116;41.3805408247;ciutat vella;el barri gòtic;2.0
2.1799954;41.3803396;ciutat vella;el barri gòtic;2.0
2.17842;41.38132;ciutat vella;el barri gòtic;2.0
2.17988;41.38187;ciutat vella;el barri gòtic;1.0
2.18043;41.38022;ciutat vella;el barri gòtic;1.0
2.18227;41.38255;ciutat vella;sant pere, santa caterina i la ribera;1.0
2.17869;41.38044;ciutat vella;el barri gòtic;3.0
2.18158;41.38247;ciutat vella;sant pere, santa caterina i la ribera;3.0
2.17975;41.38008;ciutat vella;el barri gòtic;1.0
2.17845;41.38182;ciutat vella;el barri gòtic;2.0
2.17824;41.38185;ciutat vella;el barri gòtic;1.0
2.18018;41.3806299;ciutat vella;el barri gòtic;2.0
2.1800099;41.38052;ciutat vella;el barri gòtic;2.0
2.1784;41.37944;ciutat vella;el barri gòtic;3.0
2.18134;41.38117;ciutat vella;el barri gòtic;2.0
2.18258994285;41.381473294;ciutat vella;sant pere, santa caterina i la ribera;2.0
2.17938;41.38207;ciutat vella;el barri gòtic;2.0
2.18384;41.3815613;ciutat vella;sant pere, santa caterina i la ribera;2.0
2.18105615808;41.382303433;ciutat vella;sant pere, santa caterina i la ribera;2.0
2.17979;41.3814888;ciutat vella;el barri gòtic;1.0
2.1804099;41.3809319;ciutat vella;el barri gòtic;1.0
2.1803985;41.3811072;ciutat vella;el barri gòtic;2.0
2.1806199;41.38123;ciutat vella;el barri gòtic;2.0
2.1782742;41.3806037;ciutat vella;el barri gòtic;2.0
2.17881;41.38113;ciutat vella;el barri gòtic;2.0
2.18077;41.38007;ciutat vella;el barri gòtic;3.0
2.1796978265;41.3801097679;ciutat vella;el barri gòtic;1.0
2.1785899;41.38181;ciutat vella;el barri gòtic;2.0
2.17876953;41.37866043;ciutat vella;el barri gòtic;2.0
2.17986;41.3808999;ciutat vella;el barri gòtic;2.0
2.1800399;41.3798904;ciutat vella;el barri gòtic;2.0
2.18033;41.38149;ciutat vella;el barri gòtic;2.0
2.1807447;41.3822909;ciutat vella;el barri gòtic;2.0
2.17780613899;41.3805046082;ciutat vella;el barri gòtic;4.0
2.18722785132;41.3818852663;ciutat vella;la barceloneta;1.5
2.18921432984;41.3792037005;ciutat vella;la barceloneta;2.0
2.19020437449;41.3777230673;ciutat vella;la barceloneta;1.0
2.18743061443;41.3801106393;ciutat vella;la barceloneta;1.0
2.18924;41.3792305;ciutat vella;la barceloneta;2.0
2.18881;41.37826;ciutat vella;la barceloneta;2.0
2.19046;41.37936;ciutat vella;la barceloneta;1.0
2.18883660316;41.380237369;ciutat vella;la barceloneta;1.0
2.18848;41.38114;ciutat vella;la barceloneta;2.0
2.187824;41.3802014;ciutat vella;la barceloneta;2.0
2.1881001;41.3805618;ciutat vella;la barceloneta;2.0
2.18763;41.38206;ciutat vella;la barceloneta;2.0
2.18856;41.3817;ciutat vella;la barceloneta;3.0
2.19003583142;41.379360335;ciutat vella;la barceloneta;1.0
2.1902050972;41.3810997009;ciutat vella;la barceloneta;2.0
2.18957171;41.37920156;ciutat vella;la barceloneta;2.0
2.18864;41.3822;ciutat vella;la barceloneta;2.0
2.1895699;41.38047;ciutat vella;la barceloneta;1.0
2.1866652;41.38093509;ciutat vella;la barceloneta;3.5
2.18715981903;41.3810059333;ciutat vella;la barceloneta;2.0
2.19079614;41.37946576;ciutat vella;la barceloneta;2.0
2.1876;41.38171;ciutat vella;la barceloneta;3.0
2.1889172795;41.3800343073;ciutat vella;la barceloneta;2.0
2.188365;41.378936;ciutat vella;la barceloneta;3.0
2.19096;41.37789;ciutat vella;la barceloneta;1.0
2.18716;41.38117;ciutat vella;la barceloneta;2.0
2.186459;41.38198569;ciutat vella;la barceloneta;3.0
2.19009;41.37916;ciutat vella;la barceloneta;2.0
2.1880099;41.37901;ciutat vella;la barceloneta;2.0
2.18834;41.3821299;ciutat vella;la barceloneta;2.0
2.1865761;41.3808136;ciutat vella;la barceloneta;2.0
2.18940960261;41.379267543;ciutat vella;la barceloneta;2.0
2.1892;41.37933;ciutat vella;la barceloneta;2.0
2.1877888979;41.3790979195;ciutat vella;la barceloneta;2.0
2.1899495;41.3809769;ciutat vella;la barceloneta;2.0
2.18821048737;41.3783623303;ciutat vella;la barceloneta;3.0
2.18827;41.37958;ciutat vella;la barceloneta;2.0
2.18788;41.38322;ciutat vella;sant pere, santa caterina i la ribera;2.0
2.19075054;41.37861013;ciutat vella;la barceloneta;2.0
2.18787;41.38153;ciutat vella;la barceloneta;4.0
2.1879101;41.3805199;ciutat vella;la barceloneta;1.0
2.18979;41.37916;ciutat vella;la barceloneta;2.0
2.18898;41.37988;ciutat vella;la barceloneta;1.0
2.1904384;41.3785371;ciutat vella;la barceloneta;2.0
2.16669821739;41.3495483398;sants-montjuïc;la marina del prat vermell;1.0
2.18944381742;41.3802205536;ciutat vella;la barceloneta;2.0
2.18734;41.3813;ciutat vella;la barceloneta;2.0
2.18779;41.37957;ciutat vella;la barceloneta;1.0
2.19056395514;41.3785705045;ciutat vella;la barceloneta;2.0
2.18833923;41.37808174;ciutat vella;la barceloneta;2.0
2.1882401;41.380661;ciutat vella;la barceloneta;4.0
2.19008417687;41.3801921094;ciutat vella;la barceloneta;1.0
2.18967;41.3789;ciutat vella;la barceloneta;2.0
2.1887901;41.381649;ciutat vella;la barceloneta;1.0
2.18974;41.3783;ciutat vella;la barceloneta;1.0
2.1907362;41.3786946;ciutat vella;la barceloneta;3.0
2.1851955;41.3823687;ciutat vella;la barceloneta;2.0
2.19082;41.3803215;ciutat vella;la barceloneta;1.0
2.18967;41.38092;ciutat vella;la barceloneta;2.0
2.188344392;41.3806395268;ciutat vella;la barceloneta;2.0
2.18785;41.37942;ciutat vella;la barceloneta;2.0
2.18753;41.3797;ciutat vella;la barceloneta;2.0
2.18843579292;41.3807160519;ciutat vella;la barceloneta;2.0
2.1894035;41.3808969;ciutat vella;la barceloneta;2.0
2.18997001648;41.3795900196;ciutat vella;la barceloneta;2.0
2.19001427293;41.3801797047;ciutat vella;la barceloneta;1.0
2.18177;41.38263;ciutat vella;sant pere, santa caterina i la ribera;2.0
2.18982;41.37984;ciutat vella;la barceloneta;2.0
2.1886403;41.3781306;ciutat vella;la barceloneta;3.0
2.18104;41.3804016;ciutat vella;el barri gòtic;3.0
2.1808901;41.3808212;ciutat vella;el barri gòtic;1.0
2.1813172;41.3812019;ciutat vella;el barri gòtic;1.0
2.18207;41.38265;ciutat vella;sant pere, santa caterina i la ribera;2.0
2.1884;41.3794289;ciutat vella;la barceloneta;2.0
2.1887901;41.3803482;ciutat vella;la barceloneta;2.0
2.18919441;41.37944475;ciutat vella;la barceloneta;2.0
2.18939065933;41.3787648539;ciutat vella;la barceloneta;3.0
2.188814;41.3804061;ciutat vella;la barceloneta;3.0
2.183977;41.382012;ciutat vella;sant pere, santa caterina i la ribera;2.0
2.18122;41.3822;ciutat vella;sant pere, santa caterina i la ribera;2.0
2.18795;41.38204;ciutat vella;la barceloneta;2.0
2.18853048369;41.3789708752;ciutat vella;la barceloneta;1.0
2.18914733533;41.3804156753;ciutat vella;la barceloneta;2.0
2.18148;41.38114;ciutat vella;el barri gòtic;2.0
2.18902;41.37979;ciutat vella;la barceloneta;2.0
2.18889240361;41.3806229502;ciutat vella;la barceloneta;1.0
2.188859;41.3796441;ciutat vella;la barceloneta;2.0
2.18076501042;41.3813686185;ciutat vella;el barri gòtic;2.0
2.1896701;41.3788986;ciutat vella;la barceloneta;1.0
2.19441175461;41.3816065999;ciutat vella;la barceloneta;1.0
2.19325304031;41.3806888825;ciutat vella;la barceloneta;2.0
2.19179431885;41.3778690322;ciutat vella;la barceloneta;2.0
2.114849;41.3770459;les corts;la maternitat i sant ramon;2.0
2.12258267033;41.376954707;les corts;la maternitat i sant ramon;2.0
2.12372;41.37609;sants-montjuïc;sants - badal;1.0
2.1255;41.3775215;les corts;la maternitat i sant ramon;1.0
2.12282;41.37558;sants-montjuïc;sants - badal;2.0
2.12495;41.37571;sants-montjuïc;sants - badal;2.0
2.1282388;41.3742238;sants-montjuïc;sants - badal;2.0
2.1380863;41.3755746;sants-montjuïc;sants;2.0
2.1379596;41.375338;sants-montjuïc;sants;2.0
2.1365;41.37372;sants-montjuïc;sants;2.0
2.13565635681;41.3767204285;sants-montjuïc;sants;2.0
2.13706478477;41.3772161306;sants-montjuïc;sants;2.0
2.1380229158;41.3764090471;sants-montjuïc;sants;2.0
2.13217;41.3766098;sants-montjuïc;sants;3.0
2.13854;41.3762;sants-montjuïc;sants;2.0
2.13755395263;41.376199981;sants-montjuïc;sants;1.0
2.13717154119;41.3755027337;sants-montjuïc;sants;3.0
2.13373;41.37386;sants-montjuïc;sants;2.0
2.13792528747;41.3765725215;sants-montjuïc;sants;2.0
2.1357999;41.3765411;sants-montjuïc;sants;1.0
2.13812796254;41.3763794046;sants-montjuïc;sants;1.0
2.13624;41.37558;sants-montjuïc;sants;3.0
2.13731;41.3754599;sants-montjuïc;sants;2.0
2.13557;41.3759299;sants-montjuïc;sants;1.0
2.13438334742;41.3753354185;sants-montjuïc;sants;2.0
2.13862449;41.37593418;sants-montjuïc;sants;1.0
2.1424599;41.37444;sants-montjuïc;hostafrancs;2.0
2.1389923;41.376182;sants-montjuïc;sants;1.0
2.14526;41.37477;sants-montjuïc;hostafrancs;1.0
2.1405301;41.3756599;sants-montjuïc;hostafrancs;2.0
2.14267898351;41.3746839036;sants-montjuïc;hostafrancs;2.0
2.13922;41.3740499;sants-montjuïc;sants;2.0
2.13904;41.3761;sants-montjuïc;sants;4.0
2.1418118;41.3752057;sants-montjuïc;hostafrancs;2.0
2.14305416;41.37526274;sants-montjuïc;hostafrancs;2.0
2.14312930979;41.3751586397;sants-montjuïc;hostafrancs;2.0
2.1451399;41.3753014;sants-montjuïc;hostafrancs;2.0
2.14443;41.37513;sants-montjuïc;hostafrancs;1.0
2.1388864;41.3751275;sants-montjuïc;sants;2.0
2.14437697496;41.3773118927;sants-montjuïc;hostafrancs;2.0
2.1442759037;41.3737009252;sants-montjuïc;hostafrancs;1.0
2.13889;41.37589;sants-montjuïc;sants;2.0
2.14262466878;41.3749410304;sants-montjuïc;hostafrancs;2.0
2.14053;41.3752;sants-montjuïc;sants;1.0
2.13865;41.37524;sants-montjuïc;sants;2.0
2.14075;41.3728399;sants-montjuïc;la bordeta;2.0
2.1398596424;41.3732526151;sants-montjuïc;sants;1.0
2.14425;41.37698;sants-montjuïc;hostafrancs;2.0
2.14221668243;41.3765029907;sants-montjuïc;hostafrancs;2.0
2.1419499;41.3757095;sants-montjuïc;hostafrancs;2.0
2.1442427714;41.3753700328;sants-montjuïc;hostafrancs;1.0
2.14943885221;41.3762083566;eixample;la nova esquerra de l'eixample;2.0
2.14945223182;41.3761001011;eixample;la nova esquerra de l'eixample;2.0
2.14951972197;41.3761623162;eixample;la nova esquerra de l'eixample;2.0
2.14907974;41.37688547;eixample;la nova esquerra de l'eixample;2.0
2.14853305365;41.375880867;sants-montjuïc;hostafrancs;2.0
2.15010166168;41.3759873901;eixample;la nova esquerra de l'eixample;3.0
2.14652;41.3752799;sants-montjuïc;hostafrancs;1.0
2.149467;41.376295;eixample;la nova esquerra de l'eixample;2.0
2.14627;41.3738;sants-montjuïc;hostafrancs;1.0
2.14938301705;41.3759696094;eixample;la nova esquerra de l'eixample;2.0
2.14931813168;41.3761588127;eixample;la nova esquerra de l'eixample;2.0
2.14982461929;41.3757591248;eixample;la nova esquerra de l'eixample;1.0
2.14999418459;41.3765969264;eixample;la nova esquerra de l'eixample;1.0
2.14719;41.37663;sants-montjuïc;hostafrancs;1.0
2.15143357306;41.3770909733;eixample;la nova esquerra de l'eixample;1.0
2.1454345;41.3745877;sants-montjuïc;hostafrancs;2.0
2.14573603123;41.3751870862;sants-montjuïc;hostafrancs;1.0
2.14959070086;41.3770858107;eixample;la nova esquerra de l'eixample;2.0
2.1508988;41.3752456;eixample;sant antoni;2.0
2.1477599;41.375061;sants-montjuïc;hostafrancs;1.0
2.14969183285;41.3765128065;eixample;la nova esquerra de l'eixample;2.0
2.1486184001;41.3752703626;sants-montjuïc;el poble sec;2.0
2.14727;41.3733101;sants-montjuïc;la font de la guatlla;2.0
2.14917743975;41.3758668512;eixample;la nova esquerra de l'eixample;2.0
2.14611765093;41.3754224411;sants-montjuïc;hostafrancs;1.0
2.14927764827;41.3761675687;eixample;la nova esquerra de l'eixample;2.0
2.14560561113;41.3768188132;sants-montjuïc;hostafrancs;2.0
2.14917778818;41.3754840895;sants-montjuïc;el poble sec;3.0
2.14998999069;41.3756805211;eixample;la nova esquerra de l'eixample;2.0
2.14601;41.37674;sants-montjuïc;hostafrancs;2.0
2.14913519804;41.3760545486;eixample;la nova esquerra de l'eixample;2.0
2.149630934;41.3759491489;eixample;la nova esquerra de l'eixample;3.0
2.14899537303;41.3764373988;eixample;la nova esquerra de l'eixample;1.0
2.15124;41.37693;eixample;la nova esquerra de l'eixample;3.0
2.14932918413;41.3762107748;eixample;la nova esquerra de l'eixample;3.0
2.1463899;41.37587;sants-montjuïc;hostafrancs;4.0
2.14690446854;41.3736204144;sants-montjuïc;hostafrancs;2.0
2.15215628623;41.3772061714;eixample;sant antoni;4.0
2.15724;41.37596;eixample;sant antoni;2.0
2.1533599;41.3761902;eixample;sant antoni;2.0
2.15498059988;41.3736485932;sants-montjuïc;el poble sec;1.0
2.15494;41.37648;eixample;sant antoni;1.0
2.1545601;41.3742409;sants-montjuïc;el poble sec;3.0
2.15768235928;41.3760344475;eixample;sant antoni;2.0
2.15545;41.37462;sants-montjuïc;el poble sec;2.0
2.15451065839;41.3770652858;eixample;sant antoni;2.0
2.1552528441;41.375166959;eixample;sant antoni;1.0
2.1531786;41.3752005;eixample;sant antoni;1.0
2.15770840645;41.3751662042;eixample;sant antoni;2.0
2.15564;41.37518;eixample;sant antoni;2.0
2.15492;41.37761;eixample;sant antoni;1.0
2.15525;41.37643;eixample;sant antoni;3.0
2.15224675834;41.3756072407;eixample;sant antoni;1.0
2.1570599;41.3740387;sants-montjuïc;el poble sec;2.0
2.15401;41.37605;eixample;sant antoni;2.0
2.1577451;41.3775248;eixample;sant antoni;2.0
2.15794;41.37338;sants-montjuïc;el poble sec;2.0
2.15591692925;41.3756256104;eixample;sant antoni;2.0
2.1577;41.37517;eixample;sant antoni;2.0
2.15717743677;41.374964961;sants-montjuïc;el poble sec;2.0
2.15703248978;41.3762047612;eixample;sant antoni;2.0
2.15745;41.3736;sants-montjuïc;el poble sec;3.0
2.15386;41.37601;eixample;sant antoni;2.0
2.1559269;41.3763004;eixample;sant antoni;2.0
2.15779457241;41.3750718578;eixample;sant antoni;2.0
2.1547368;41.3752053;eixample;sant antoni;2.0
2.15607;41.3748207;sants-montjuïc;el poble sec;2.0
2.15785;41.37719;eixample;sant antoni;3.0
2.15457;41.37676;eixample;sant antoni;2.0
2.152561;41.375005;sants-montjuïc;el poble sec;2.0
2.1555808;41.3751555;eixample;sant antoni;2.0
2.15711;41.37757;eixample;sant antoni;1.0
2.163848;41.3741299;sants-montjuïc;el poble sec;1.0
2.16476388892;41.3735337484;sants-montjuïc;el poble sec;1.0
2.16375;41.37431;sants-montjuïc;el poble sec;2.0
2.16260999352;41.3744045598;sants-montjuïc;el poble sec;3.0
2.16203856;41.37606016;eixample;sant antoni;1.0
2.1617717;41.3761313;eixample;sant antoni;2.0
2.16482;41.37662;eixample;sant antoni;1.0
2.16156;41.37727;eixample;sant antoni;2.0
2.1627;41.37573;eixample;sant antoni;3.0
2.16341078466;41.3741724531;sants-montjuïc;el poble sec;2.0
2.16372;41.37389;sants-montjuïc;el poble sec;1.0
2.16171;41.3759384;eixample;sant antoni;1.0
2.1614699;41.3766518;eixample;sant antoni;1.0
2.16109812;41.37535483;eixample;sant antoni;2.0
2.16488;41.37768;ciutat vella;el raval;2.0
2.16433;41.3738183;sants-montjuïc;el poble sec;1.0
2.16285824776;41.3767602615;eixample;sant antoni;2.0
2.16269530356;41.3748786358;sants-montjuïc;el poble sec;2.0
2.1619259;41.3741983;sants-montjuïc;el poble sec;2.0
2.16423355043;41.3751797901;eixample;sant antoni;1.0
2.1592597;41.3747917;sants-montjuïc;el poble sec;2.0
2.16130354;41.3766787;eixample;sant antoni;2.0
2.16366380898;41.3738738591;sants-montjuïc;el poble sec;1.0
2.1647601;41.3748245;sants-montjuïc;el poble sec;2.0
2.1633831;41.3732112;sants-montjuïc;el poble sec;1.0
2.1633;41.3740807;sants-montjuïc;el poble sec;1.0
2.1614098;41.3757264;eixample;sant antoni;2.0
2.15949;41.37619;eixample;sant antoni;1.0
2.1634679;41.3736498;sants-montjuïc;el poble sec;2.0
2.1644687;41.3774979;eixample;sant antoni;2.0
2.16173;41.37469;sants-montjuïc;el poble sec;2.0
2.16321;41.37412;sants-montjuïc;el poble sec;2.0
2.16435;41.37357;sants-montjuïc;el poble sec;2.0
2.16355;41.37516;eixample;sant antoni;1.0
2.16407462955;41.3749352438;sants-montjuïc;el poble sec;1.0
2.16349;41.37727;eixample;sant antoni;1.0
2.164067;41.3774377;eixample;sant antoni;1.0
2.16367197037;41.3772850037;eixample;sant antoni;2.0
2.1592658;41.3764795;eixample;sant antoni;2.0
2.1595865;41.3743268;sants-montjuïc;el poble sec;2.0
2.16407295316;41.3746549705;sants-montjuïc;el poble sec;1.0
2.16362;41.37566;eixample;sant antoni;2.0
2.16420553065;41.3738610872;sants-montjuïc;el poble sec;1.0
2.164108745;41.373790461;sants-montjuïc;el poble sec;2.0
2.16338;41.37718;eixample;sant antoni;2.0
2.16253297;41.37744264;eixample;sant antoni;2.0
2.16106537152;41.3750700782;eixample;sant antoni;1.0
2.16274;41.376709;eixample;sant antoni;2.0
2.16016;41.37594;eixample;sant antoni;1.0
2.16221479524;41.3759929923;eixample;sant antoni;1.0
2.1645919;41.3738952;sants-montjuïc;el poble sec;1.0
2.16377587242;41.3739088983;sants-montjuïc;el poble sec;1.0
2.16176878203;41.3760782627;eixample;sant antoni;2.0
2.16290384531;41.3772989012;eixample;sant antoni;2.0
